freezone,activity_code,activity_name,industry_group,keywords,approval_required,approval_authority,is_active
ANCFZ,7911007,Travel Tickets Selling,Sports Entertainment & Events,"travel tickets selling, sports entertainment & events, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4763003,Sport Equipment & Articles Trading,Sports Entertainment & Events,"sport equipment & articles trading, sports entertainment & events, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,9329002,Play Games That Work The Introduction Of Metal,Sports Entertainment & Events,"play games that work the introduction of metal, sports entertainment & events, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773924,Sport & Recreational Events Tickets E-trading,Sports Entertainment & Events,"sport & recreational events tickets e-trading, sports entertainment & events, e-commerce, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4791008,Travel & Leisure Services E- Trading,Sports Entertainment & Events,"travel & leisure services e- trading, sports entertainment & events, e-commerce, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,1410112,Sports Wears Manufacturing,Sports Entertainment & Events,"sports wears manufacturing, sports entertainment & events, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3290021,Equipment Industry And Entertainment Devices And Platforms Shooting,Sports Entertainment & Events,"equipment industry and entertainment devices and platforms shooting, sports entertainment & events, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3220003,Manufacture Of The Requisites Of String Musical Instruments,Sports Entertainment & Events,"manufacture of the requisites of string musical instruments, sports entertainment & events, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3240001,Plastic Toys Manufacturing,Sports Entertainment & Events,"plastic toys manufacturing, sports entertainment & events, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3240003,Dolls Manufacturing,Sports Entertainment & Events,"dolls manufacturing, sports entertainment & events, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3030004,Dirigibles And Hot Air Balloons Manufacturing,Sports Entertainment & Events,"dirigibles and hot air balloons manufacturing, sports entertainment & events, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773924,Electronic Cards Trading,Technology & Telecommunicati on,"electronic cards trading, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4652002,Wireless Communication Devices And Equipment Trading,Technology & Telecommunicati on,"wireless communication devices and equipment trading, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4652007,Wholesale Of Land Phones And Wired Communication Devices Trading -Import & Export,Technology & Telecommunicati on,"wholesale of land phones and wired communication devices trading -import & export, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4649010,Wholesale Of Aerials And Receivers Trading -Import & Export,Technology & Telecommunicati on,"wholesale of aerials and receivers trading -import & export, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4652009,Mobile Phones Trading - Import & Export,Technology & Telecommunicati on,"mobile phones trading - import & export, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4651002,Computer Software Trading - Import & Export,Technology & Telecommunicati on,"computer software trading - import & export, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,3320003,Telecommunication Systems Equipment Installation And Maintenance,Technology & Telecommunicati on,"telecommunication systems equipment installation and maintenance, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773953,(G.P.S) RetaiSale Of Global Positioning System,Technology & Telecommunicati on,"(g.p.s) retaisale of global positioning system, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4659944,Trading In Electronics And Communication -Import & Export,Technology & Telecommunicati on,"trading in electronics and communication -import & export, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4651001,Computer Equipment Requisites Trading -Import & Export,Technology & Telecommunicati on,"computer equipment requisites trading -import & export, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7730046,Renting Robots And Smart Devices,Technology & Telecommunicati on,"renting robots and smart devices, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4791013,Electronic Trading Products And Services Online,Technology & Telecommunicati on,"electronic trading products and services online, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,4773620,Simulation Equipment & Systems Trading & Maintenance,Technology & Telecommunicati on,"simulation equipment & systems trading & maintenance, technology & telecommunicati on, commercial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6202003,Information Technology Consultancy,Technology & Telecommunicati on,"information technology consultancy, technology & telecommunicati on, freelancer, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7721001,E-commerce,Technology & Telecommunicati on,"e-commerce, technology & telecommunicati on, e-commerce, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2732004,Wired Communications Wires Manufacturing,Technology & Telecommunicati on,"wired communications wires manufacturing, technology & telecommunicati on, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2819205,Central Air Conditioner Equipment Manufacturing,Technology & Telecommunicati on,"central air conditioner equipment manufacturing, technology & telecommunicati on, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2620009,Assembling Computers - Import & Export,Technology & Telecommunicati on,"assembling computers - import & export, technology & telecommunicati on, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2220023,Manufacture Of Electronic Chips & Semiconductors,Technology & Telecommunicati on,"manufacture of electronic chips & semiconductors, technology & telecommunicati on, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2630001,Telecommunications Equipment And Accessories Manufacturing,Technology & Telecommunicati on,"telecommunications equipment and accessories manufacturing, technology & telecommunicati on, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2829017,Robots And Simulation Devices Manufacturing,Technology & Telecommunicati on,"robots and simulation devices manufacturing, technology & telecommunicati on, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2610009,Electronic Precision Devices Manufacturing,Technology & Telecommunicati on,"electronic precision devices manufacturing, technology & telecommunicati on, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,2630099,"Other Activities Related To Manufacture Of Manufacture Of Radio, Television Transmitters And Telecommunication Equipment",Technology & Telecommunicati on,"other activities related to manufacture of manufacture of radio, television transmitters and telecommunication equipment, technology & telecommunicati on, industrial, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6209001,IT Professional Resourcing And Services,Technology & Telecommunicati on,"it professional resourcing and services, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7110924,Electronic Hardware Engineering Services,Technology & Telecommunicati on,"electronic hardware engineering services, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7730007,Wireless Communication Devices Renting,Technology & Telecommunicati on,"wireless communication devices renting, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7220007,Consulting And Research And Development In The Field Of Technology Educatio,Technology & Telecommunicati on,"consulting and research and development in the field of technology educatio, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7110902,Computer Engineering Consultancy,Technology & Telecommunicati on,"computer engineering consultancy, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7020026,Consulting Technical Equipment And Technical,Technology & Telecommunicati on,"consulting technical equipment and technical, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,6202005,Information Technology Network Services,Technology & Telecommunicati on,"information technology network services, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7110507,Sites Landscaping And Coordinating Engineering Consultancy,Technology & Telecommunicati on,"sites landscaping and coordinating engineering consultancy, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7110104,Electronic Engineering Consultancy,Technology & Telecommunicati on,"electronic engineering consultancy, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,8549012,Computer Software Training,Technology & Telecommunicati on,"computer software training, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
ANCFZ,7110924,Electronic Devices Engineering Consultancy,Technology & Telecommunicati on,"electronic devices engineering consultancy, technology & telecommunicati on, services, ancfz, ajman nuventures centre free zone, ajman free zone",false,,true
